source,task,ctx,trial_or_sample,policy,budget,sal_ms,gen_ms,tokens_per_sec,vram_sal_mb,vram_gen_mb
longbench,multifieldqa_en,8192,5,BlockSal,512,2035.6,5465.7,16.1,7015.0,6078.7
longbench,multifieldqa_en,8192,5,SnapKV,98,2035.6,5399.3,16.3,7015.0,6003.5
longbench,multifieldqa_en,8192,5,SnapKV,128,2035.6,3799.7,16.32,7015.0,6004.8
longbench,multifieldqa_en,8192,5,SnapKV,256,2035.6,2964.3,15.86,7015.0,6023.2
longbench,multifieldqa_en,8192,5,SnapKV,512,2035.6,2863.5,15.72,7015.0,6048.0
longbench,multifieldqa_en,8192,5,AdaSnapKV,98,2035.6,5848.5,16.41,7015.0,6016.5
longbench,multifieldqa_en,8192,5,AdaSnapKV,128,2035.6,5835.6,16.45,7015.0,6023.0
longbench,multifieldqa_en,8192,5,AdaSnapKV,256,2035.6,5876.7,16.34,7015.0,6050.4
longbench,multifieldqa_en,8192,5,AdaSnapKV,512,2035.6,2861.0,15.03,7015.0,6105.5
longbench,multifieldqa_en,8192,5,H2O,98,2035.6,5820.9,16.49,7015.0,6011.5
longbench,multifieldqa_en,8192,5,H2O,128,2035.6,5803.0,16.54,7015.0,6016.4
longbench,multifieldqa_en,8192,5,H2O,256,2035.6,5851.9,16.41,7015.0,6037.1
longbench,multifieldqa_en,8192,5,H2O,512,2035.6,5899.1,16.27,7015.0,6078.7
longbench,multifieldqa_en,8192,5,KiaOmni_σ8,98,2035.6,5469.0,16.27,7015.0,6011.5
longbench,multifieldqa_en,8192,5,KiaOmni_σ8,128,2035.6,2137.4,15.44,7015.0,6016.4
longbench,multifieldqa_en,8192,5,KiaOmni_σ8,256,2035.6,5852.4,16.4,7015.0,6037.1
longbench,multifieldqa_en,8192,5,KiaOmni_σ8,512,2035.6,4419.1,16.07,7015.0,6078.7
longbench,multifieldqa_en,8192,5,KiaOmni_Gaussian,98,2035.6,3158.3,16.15,7015.0,6011.5
longbench,multifieldqa_en,8192,5,KiaOmni_Gaussian,128,2035.6,5843.1,16.43,7015.0,6016.4
longbench,multifieldqa_en,8192,5,KiaOmni_Gaussian,256,2035.6,3071.1,15.63,7015.0,6037.1
longbench,multifieldqa_en,8192,5,KiaOmni_Gaussian,512,2035.6,5931.6,16.18,7015.0,6078.7
longbench,multifieldqa_en,8192,6,FullContext,98,1817.4,2242.9,9.81,6733.6,6451.2
longbench,multifieldqa_en,8192,6,FullContext,128,1817.4,2242.9,9.81,6733.6,6451.2
longbench,multifieldqa_en,8192,6,FullContext,256,1817.4,2242.9,9.81,6733.6,6451.2
longbench,multifieldqa_en,8192,6,FullContext,512,1817.4,2242.9,9.81,6733.6,6451.2
longbench,multifieldqa_en,8192,6,BlockSal,98,1817.4,1363.0,14.67,6733.6,6011.2
longbench,multifieldqa_en,8192,6,BlockSal,128,1817.4,1322.6,15.12,6733.6,6016.3
longbench,multifieldqa_en,8192,6,BlockSal,256,1817.4,1386.8,14.42,6733.6,6035.7
longbench,multifieldqa_en,8192,6,BlockSal,512,1817.4,1551.7,14.18,6733.6,6077.2
longbench,multifieldqa_en,8192,6,SnapKV,98,1817.4,1932.9,15.52,6733.6,6003.5
longbench,multifieldqa_en,8192,6,SnapKV,128,1817.4,2528.0,15.82,6733.6,6004.7
longbench,multifieldqa_en,8192,6,SnapKV,256,1817.4,4938.2,16.2,6733.6,6017.3
longbench,multifieldqa_en,8192,6,SnapKV,512,1817.4,1497.4,14.69,6733.6,6041.3
longbench,multifieldqa_en,8192,6,AdaSnapKV,98,1817.4,1249.1,14.41,6733.6,6017.8
longbench,multifieldqa_en,8192,6,AdaSnapKV,128,1817.4,1237.9,14.54,6733.6,6024.6
longbench,multifieldqa_en,8192,6,AdaSnapKV,256,1817.4,1859.2,15.06,6733.6,6053.9
longbench,multifieldqa_en,8192,6,AdaSnapKV,512,1817.4,1265.1,12.65,6733.6,6112.3
longbench,multifieldqa_en,8192,6,H2O,98,1817.4,5471.7,16.45,6733.6,6011.5
longbench,multifieldqa_en,8192,6,H2O,128,1817.4,3250.4,16.0,6733.6,6016.3
longbench,multifieldqa_en,8192,6,H2O,256,1817.4,1248.2,14.42,6733.6,6037.1
longbench,multifieldqa_en,8192,6,H2O,512,1817.4,1439.7,13.89,6733.6,6078.7
longbench,multifieldqa_en,8192,6,KiaOmni_σ8,98,1817.4,2221.0,15.76,6733.6,6011.5
longbench,multifieldqa_en,8192,6,KiaOmni_σ8,128,1817.4,2048.8,15.62,6733.6,6016.3
longbench,multifieldqa_en,8192,6,KiaOmni_σ8,256,1817.4,1481.9,14.85,6733.6,6037.1
longbench,multifieldqa_en,8192,6,KiaOmni_σ8,512,1817.4,1572.9,13.99,6733.6,6078.7
longbench,multifieldqa_en,8192,6,KiaOmni_Gaussian,98,1817.4,1347.7,14.84,6733.6,6011.5
longbench,multifieldqa_en,8192,6,KiaOmni_Gaussian,128,1817.4,1989.3,15.58,6733.6,6016.3
longbench,multifieldqa_en,8192,6,KiaOmni_Gaussian,256,1817.4,1419.9,14.79,6733.6,6037.1
longbench,multifieldqa_en,8192,6,KiaOmni_Gaussian,512,1817.4,1551.6,14.18,6733.6,6078.7
longbench,multifieldqa_en,8192,7,FullContext,98,1624.7,2350.7,11.06,6645.8,6405.4
longbench,multifieldqa_en,8192,7,FullContext,128,1624.7,2350.7,11.06,6645.8,6405.4
longbench,multifieldqa_en,8192,7,FullContext,256,1624.7,2350.7,11.06,6645.8,6405.4
longbench,multifieldqa_en,8192,7,FullContext,512,1624.7,2350.7,11.06,6645.8,6405.4
longbench,multifieldqa_en,8192,7,BlockSal,98,1624.7,5522.2,16.3,6645.8,6011.2
longbench,multifieldqa_en,8192,7,BlockSal,128,1624.7,1386.7,15.14,6645.8,6016.3
longbench,multifieldqa_en,8192,7,BlockSal,256,1624.7,1710.9,15.2,6645.8,6037.1
longbench,multifieldqa_en,8192,7,BlockSal,512,1624.7,1685.3,14.24,6645.8,6078.2
longbench,multifieldqa_en,8192,7,SnapKV,98,1624.7,3180.4,16.04,6645.8,6003.5
longbench,multifieldqa_en,8192,7,SnapKV,128,1624.7,4185.7,16.25,6645.8,6004.5
longbench,multifieldqa_en,8192,7,SnapKV,256,1624.7,4688.7,16.21,6645.8,6015.5
longbench,multifieldqa_en,8192,7,SnapKV,512,1624.7,3822.2,15.96,6645.8,6029.2
longbench,multifieldqa_en,8192,7,AdaSnapKV,98,1624.7,5270.5,16.13,6645.8,6016.5
longbench,multifieldqa_en,8192,7,AdaSnapKV,128,1624.7,4789.4,16.08,6645.8,6022.8
longbench,multifieldqa_en,8192,7,AdaSnapKV,256,1624.7,1274.5,14.12,6645.8,6050.1
longbench,multifieldqa_en,8192,7,AdaSnapKV,512,1624.7,1246.2,12.84,6645.8,6104.8
longbench,multifieldqa_en,8192,7,H2O,98,1624.7,3550.9,16.05,6645.8,6011.5
longbench,multifieldqa_en,8192,7,H2O,128,1624.7,5822.8,16.49,6645.8,6016.3
longbench,multifieldqa_en,8192,7,H2O,256,1624.7,1354.2,14.77,6645.8,6037.1
longbench,multifieldqa_en,8192,7,H2O,512,1624.7,1317.7,13.66,6645.8,6078.7
longbench,multifieldqa_en,8192,7,KiaOmni_σ8,98,1624.7,1367.3,14.63,6645.8,6011.5
longbench,multifieldqa_en,8192,7,KiaOmni_σ8,128,1624.7,1390.5,15.1,6645.8,6016.3
longbench,multifieldqa_en,8192,7,KiaOmni_σ8,256,1624.7,1722.4,15.09,6645.8,6037.1
longbench,multifieldqa_en,8192,7,KiaOmni_σ8,512,1624.7,2098.0,14.78,6645.8,6078.7
longbench,multifieldqa_en,8192,7,KiaOmni_Gaussian,98,1624.7,1052.3,14.25,6645.8,6011.5
longbench,multifieldqa_en,8192,7,KiaOmni_Gaussian,128,1624.7,1032.3,14.53,6645.8,6016.3
longbench,multifieldqa_en,8192,7,KiaOmni_Gaussian,256,1624.7,1709.1,15.21,6645.8,6037.1
longbench,multifieldqa_en,8192,7,KiaOmni_Gaussian,512,1624.7,2061.2,15.04,6645.8,6078.7
longbench,multifieldqa_en,8192,8,FullContext,98,1793.2,6614.1,14.51,6752.6,6461.1
longbench,multifieldqa_en,8192,8,FullContext,128,1793.2,6614.1,14.51,6752.6,6461.1
longbench,multifieldqa_en,8192,8,FullContext,256,1793.2,6614.1,14.51,6752.6,6461.1
longbench,multifieldqa_en,8192,8,FullContext,512,1793.2,6614.1,14.51,6752.6,6461.1
longbench,multifieldqa_en,8192,8,BlockSal,98,1793.2,4083.6,16.16,6752.6,6011.2
longbench,multifieldqa_en,8192,8,BlockSal,128,1793.2,1755.0,15.38,6752.6,6016.3
longbench,multifieldqa_en,8192,8,BlockSal,256,1793.2,1734.4,14.99,6752.6,6037.1
longbench,multifieldqa_en,8192,8,BlockSal,512,1793.2,1894.7,14.78,6752.6,6078.7
longbench,multifieldqa_en,8192,8,SnapKV,98,1793.2,5775.1,16.62,6752.6,6003.5
longbench,multifieldqa_en,8192,8,SnapKV,128,1793.2,3977.3,16.34,6752.6,6004.7
longbench,multifieldqa_en,8192,8,SnapKV,256,1793.2,3299.2,16.06,6752.6,6019.9
longbench,multifieldqa_en,8192,8,SnapKV,512,1793.2,1914.6,15.15,6752.6,6043.3
longbench,multifieldqa_en,8192,8,AdaSnapKV,98,1793.2,1973.4,15.2,6752.6,6018.5
longbench,multifieldqa_en,8192,8,AdaSnapKV,128,1793.2,1237.1,14.55,6752.6,6025.6
longbench,multifieldqa_en,8192,8,AdaSnapKV,256,1793.2,1787.5,15.11,6752.6,6055.6
longbench,multifieldqa_en,8192,8,AdaSnapKV,512,1793.2,1832.8,14.19,6752.6,6115.9
longbench,multifieldqa_en,8192,8,H2O,98,1793.2,5617.1,16.56,6752.6,6011.5
longbench,multifieldqa_en,8192,8,H2O,128,1793.2,3102.9,15.79,6752.6,6016.3
longbench,multifieldqa_en,8192,8,H2O,256,1793.2,1234.8,14.58,6752.6,6037.1
longbench,multifieldqa_en,8192,8,H2O,512,1793.2,1789.2,14.53,6752.6,6078.7
longbench,multifieldqa_en,8192,8,KiaOmni_σ8,98,1793.2,5118.5,16.22,6752.6,6011.5
longbench,multifieldqa_en,8192,8,KiaOmni_σ8,128,1793.2,1787.7,15.1,6752.6,6016.3
longbench,multifieldqa_en,8192,8,KiaOmni_σ8,256,1793.2,1711.2,15.19,6752.6,6037.1
longbench,multifieldqa_en,8192,8,KiaOmni_σ8,512,1793.2,1899.9,14.74,6752.6,6078.7
longbench,multifieldqa_en,8192,8,KiaOmni_Gaussian,98,1793.2,1746.1,15.46,6752.6,6011.5
longbench,multifieldqa_en,8192,8,KiaOmni_Gaussian,128,1793.2,1769.2,15.26,6752.6,6016.3
longbench,multifieldqa_en,8192,8,KiaOmni_Gaussian,256,1793.2,1730.8,15.02,6752.6,6037.1
longbench,multifieldqa_en,8192,8,KiaOmni_Gaussian,512,1793.2,1840.1,14.67,6752.6,6078.7
longbench,multifieldqa_en,8192,9,FullContext,98,957.9,6057.2,15.85,6277.2,6213.2
longbench,multifieldqa_en,8192,9,FullContext,128,957.9,6057.2,15.85,6277.2,6213.2
longbench,multifieldqa_en,8192,9,FullContext,256,957.9,6057.2,15.85,6277.2,6213.2
longbench,multifieldqa_en,8192,9,FullContext,512,957.9,6057.2,15.85,6277.2,6213.2
longbench,multifieldqa_en,8192,9,BlockSal,98,957.9,2293.3,15.7,6277.2,6011.1
longbench,multifieldqa_en,8192,9,BlockSal,128,957.9,2414.3,15.74,6277.2,6016.3
longbench,multifieldqa_en,8192,9,BlockSal,256,957.9,2985.5,15.74,6277.2,6037.1
longbench,multifieldqa_en,8192,9,BlockSal,512,957.9,3743.4,15.76,6277.2,6078.7
longbench,multifieldqa_en,8192,9,SnapKV,98,957.9,4605.0,16.29,6277.2,6003.5
longbench,multifieldqa_en,8192,9,SnapKV,128,957.9,5789.4,16.41,6277.2,6004.5
longbench,multifieldqa_en,8192,9,SnapKV,256,957.9,3024.1,15.87,6277.2,6015.8
longbench,multifieldqa_en,8192,9,SnapKV,512,957.9,2841.8,15.83,6277.2,6028.2
longbench,multifieldqa_en,8192,9,AdaSnapKV,98,957.9,4128.9,16.23,6277.2,6018.0
longbench,multifieldqa_en,8192,9,AdaSnapKV,128,957.9,4185.3,16.01,6277.2,6024.9
longbench,multifieldqa_en,8192,9,AdaSnapKV,256,957.9,3324.8,15.94,6277.2,6054.3
longbench,multifieldqa_en,8192,9,AdaSnapKV,512,957.9,4358.0,15.6,6277.2,6113.3
longbench,multifieldqa_en,8192,9,H2O,98,957.9,5415.0,16.44,6277.2,6011.5
longbench,multifieldqa_en,8192,9,H2O,128,957.9,2889.0,15.92,6277.2,6016.3
longbench,multifieldqa_en,8192,9,H2O,256,957.9,5855.4,16.4,6277.2,6037.1
longbench,multifieldqa_en,8192,9,H2O,512,957.9,4993.2,16.02,6277.2,6078.7
longbench,multifieldqa_en,8192,9,KiaOmni_σ8,98,957.9,2482.0,15.71,6277.2,6011.5
longbench,multifieldqa_en,8192,9,KiaOmni_σ8,128,957.9,2827.5,15.92,6277.2,6016.3
longbench,multifieldqa_en,8192,9,KiaOmni_σ8,256,957.9,3052.2,15.73,6277.2,6037.1
longbench,multifieldqa_en,8192,9,KiaOmni_σ8,512,957.9,3818.8,15.71,6277.2,6078.7
longbench,multifieldqa_en,8192,9,KiaOmni_Gaussian,98,957.9,2536.8,15.77,6277.2,6011.5
longbench,multifieldqa_en,8192,9,KiaOmni_Gaussian,128,957.9,2346.2,15.77,6277.2,6016.3
longbench,multifieldqa_en,8192,9,KiaOmni_Gaussian,256,957.9,3021.4,15.89,6277.2,6037.1
longbench,multifieldqa_en,8192,9,KiaOmni_Gaussian,512,957.9,3566.6,15.7,6277.2,6078.7
longbench,multifieldqa_en,8192,10,FullContext,98,1757.5,1901.5,8.41,6752.3,6461.0
longbench,multifieldqa_en,8192,10,FullContext,128,1757.5,1901.5,8.41,6752.3,6461.0
longbench,multifieldqa_en,8192,10,FullContext,256,1757.5,1901.5,8.41,6752.3,6461.0
longbench,multifieldqa_en,8192,10,FullContext,512,1757.5,1901.5,8.41,6752.3,6461.0
longbench,multifieldqa_en,8192,10,BlockSal,98,1757.5,3133.3,15.96,6752.3,6011.2
longbench,multifieldqa_en,8192,10,BlockSal,128,1757.5,2491.6,15.65,6752.3,6016.3
longbench,multifieldqa_en,8192,10,BlockSal,256,1757.5,1445.1,14.53,6752.3,6037.1
longbench,multifieldqa_en,8192,10,BlockSal,512,1757.5,1600.4,14.37,6752.3,6078.7
longbench,multifieldqa_en,8192,10,SnapKV,98,1757.5,5043.9,16.46,6752.3,6003.5
longbench,multifieldqa_en,8192,10,SnapKV,128,1757.5,3298.2,16.07,6752.3,6004.8
longbench,multifieldqa_en,8192,10,SnapKV,256,1757.5,2409.9,15.77,6752.3,6020.2
longbench,multifieldqa_en,8192,10,SnapKV,512,1757.5,1036.5,13.51,6752.3,6043.8
longbench,multifieldqa_en,8192,10,AdaSnapKV,98,1757.5,1406.8,14.93,6752.3,6018.3
longbench,multifieldqa_en,8192,10,AdaSnapKV,128,1757.5,5816.8,16.5,6752.3,6025.3
longbench,multifieldqa_en,8192,10,AdaSnapKV,256,1757.5,1089.1,13.77,6752.3,6055.0
longbench,multifieldqa_en,8192,10,AdaSnapKV,512,1757.5,1263.3,12.67,6752.3,6114.6
longbench,multifieldqa_en,8192,10,H2O,98,1757.5,5814.2,16.51,6752.3,6011.5
longbench,multifieldqa_en,8192,10,H2O,128,1757.5,1410.2,14.89,6752.3,6016.3
longbench,multifieldqa_en,8192,10,H2O,256,1757.5,705.1,12.76,6752.3,6037.1
longbench,multifieldqa_en,8192,10,H2O,512,1757.5,1121.1,13.38,6752.3,6078.7
longbench,multifieldqa_en,8192,10,KiaOmni_σ8,98,1757.5,3315.1,15.99,6752.3,6011.5
longbench,multifieldqa_en,8192,10,KiaOmni_σ8,128,1757.5,3284.6,15.83,6752.3,6016.3
longbench,multifieldqa_en,8192,10,KiaOmni_σ8,256,1757.5,1417.7,14.81,6752.3,6037.1
longbench,multifieldqa_en,8192,10,KiaOmni_σ8,512,1757.5,1181.8,13.54,6752.3,6078.7
longbench,multifieldqa_en,8192,10,KiaOmni_Gaussian,98,1757.5,3323.1,16.25,6752.3,6011.5
longbench,multifieldqa_en,8192,10,KiaOmni_Gaussian,128,1757.5,2064.6,15.5,6752.3,6016.3
longbench,multifieldqa_en,8192,10,KiaOmni_Gaussian,256,1757.5,1416.5,14.83,6752.3,6037.1
longbench,multifieldqa_en,8192,10,KiaOmni_Gaussian,512,1757.5,1186.1,13.49,6752.3,6078.7
longbench,multifieldqa_en,8192,11,FullContext,98,3284.0,2466.5,6.49,7317.6,6797.4
longbench,multifieldqa_en,8192,11,FullContext,128,3284.0,2466.5,6.49,7317.6,6797.4
longbench,multifieldqa_en,8192,11,FullContext,256,3284.0,2466.5,6.49,7317.6,6797.4
longbench,multifieldqa_en,8192,11,FullContext,512,3284.0,2466.5,6.49,7317.6,6797.4
longbench,multifieldqa_en,8192,11,BlockSal,98,3284.0,3311.2,16.01,7317.6,6011.2
longbench,multifieldqa_en,8192,11,BlockSal,128,3284.0,1106.4,14.46,7317.6,6016.4
longbench,multifieldqa_en,8192,11,BlockSal,256,3284.0,1133.3,14.12,7317.6,6037.1
longbench,multifieldqa_en,8192,11,BlockSal,512,3284.0,1201.0,13.32,7317.6,6078.7
longbench,multifieldqa_en,8192,11,SnapKV,98,3284.0,4954.0,16.35,7317.6,6003.5
longbench,multifieldqa_en,8192,11,SnapKV,128,3284.0,5773.2,16.63,7317.6,6004.8
longbench,multifieldqa_en,8192,11,SnapKV,256,3284.0,5778.4,16.61,7317.6,6020.7
longbench,multifieldqa_en,8192,11,SnapKV,512,3284.0,3596.7,16.13,7317.6,6048.3
longbench,multifieldqa_en,8192,11,AdaSnapKV,98,3284.0,1888.4,15.36,7317.6,6017.3
longbench,multifieldqa_en,8192,11,AdaSnapKV,128,3284.0,2245.0,15.59,7317.6,6024.0
longbench,multifieldqa_en,8192,11,AdaSnapKV,256,3284.0,1136.9,14.07,7317.6,6052.4
longbench,multifieldqa_en,8192,11,AdaSnapKV,512,3284.0,1237.1,12.93,7317.6,6109.4
longbench,multifieldqa_en,8192,11,H2O,98,3284.0,4334.1,16.15,7317.6,6011.5
longbench,multifieldqa_en,8192,11,H2O,128,3284.0,4597.7,16.31,7317.6,6016.4
longbench,multifieldqa_en,8192,11,H2O,256,3284.0,3754.1,15.98,7317.6,6037.1
longbench,multifieldqa_en,8192,11,H2O,512,3284.0,1213.1,13.19,7317.6,6078.7
longbench,multifieldqa_en,8192,11,KiaOmni_σ8,98,3284.0,5805.0,16.54,7317.6,6011.5
longbench,multifieldqa_en,8192,11,KiaOmni_σ8,128,3284.0,1122.2,14.26,7317.6,6016.4
longbench,multifieldqa_en,8192,11,KiaOmni_σ8,256,3284.0,1119.0,14.3,7317.6,6037.1
longbench,multifieldqa_en,8192,11,KiaOmni_σ8,512,3284.0,1195.5,13.38,7317.6,6078.7
longbench,multifieldqa_en,8192,11,KiaOmni_Gaussian,98,3284.0,3394.8,15.91,7317.6,6011.5
longbench,multifieldqa_en,8192,11,KiaOmni_Gaussian,128,3284.0,5820.7,16.49,7317.6,6016.4
longbench,multifieldqa_en,8192,11,KiaOmni_Gaussian,256,3284.0,1118.3,14.31,7317.6,6037.1
longbench,multifieldqa_en,8192,11,KiaOmni_Gaussian,512,3284.0,1194.3,13.4,7317.6,6078.7
longbench,multifieldqa_en,8192,12,FullContext,98,3672.4,7785.1,12.33,7834.4,7129.8
longbench,multifieldqa_en,8192,12,FullContext,128,3672.4,7785.1,12.33,7834.4,7129.8
longbench,multifieldqa_en,8192,12,FullContext,256,3672.4,7785.1,12.33,7834.4,7129.8
longbench,multifieldqa_en,8192,12,FullContext,512,3672.4,7785.1,12.33,7834.4,7129.8
longbench,multifieldqa_en,8192,12,BlockSal,98,3672.4,3340.0,16.17,7834.4,6011.2
longbench,multifieldqa_en,8192,12,BlockSal,128,3672.4,1973.2,15.71,7834.4,6016.4
longbench,multifieldqa_en,8192,12,BlockSal,256,3672.4,3383.3,15.96,7834.4,6037.2
longbench,multifieldqa_en,8192,12,BlockSal,512,3672.4,3224.7,15.51,7834.4,6078.7
longbench,multifieldqa_en,8192,12,SnapKV,98,3672.4,2885.2,15.94,7834.4,6003.6
longbench,multifieldqa_en,8192,12,SnapKV,128,3672.4,1950.5,15.89,7834.4,6004.7
longbench,multifieldqa_en,8192,12,SnapKV,256,3672.4,3203.8,15.92,7834.4,6023.5
longbench,multifieldqa_en,8192,12,SnapKV,512,3672.4,3993.0,15.53,7834.4,6049.2
longbench,multifieldqa_en,8192,12,AdaSnapKV,98,3672.4,2589.7,15.83,7834.4,6017.7
longbench,multifieldqa_en,8192,12,AdaSnapKV,128,3672.4,3376.5,15.99,7834.4,6024.5
longbench,multifieldqa_en,8192,12,AdaSnapKV,256,3672.4,2608.2,15.34,7834.4,6053.4
longbench,multifieldqa_en,8192,12,AdaSnapKV,512,3672.4,5926.1,16.2,7834.4,6111.3
longbench,multifieldqa_en,8192,12,H2O,98,3672.4,2242.3,15.61,7834.4,6011.5
longbench,multifieldqa_en,8192,12,H2O,128,3672.4,2584.2,15.87,7834.4,6016.4
longbench,multifieldqa_en,8192,12,H2O,256,3672.4,2609.3,15.71,7834.4,6037.2
longbench,multifieldqa_en,8192,12,H2O,512,3672.4,4421.1,15.83,7834.4,6078.7
longbench,multifieldqa_en,8192,12,KiaOmni_σ8,98,3672.4,4092.1,16.13,7834.4,6011.5
longbench,multifieldqa_en,8192,12,KiaOmni_σ8,128,3672.4,1783.5,15.14,7834.4,6016.4
longbench,multifieldqa_en,8192,12,KiaOmni_σ8,256,3672.4,3037.2,15.8,7834.4,6037.2
longbench,multifieldqa_en,8192,12,KiaOmni_σ8,512,3672.4,3915.7,15.83,7834.4,6078.7
longbench,multifieldqa_en,8192,12,KiaOmni_Gaussian,98,3672.4,1701.1,15.28,7834.4,6011.5
longbench,multifieldqa_en,8192,12,KiaOmni_Gaussian,128,3672.4,2616.9,15.67,7834.4,6016.4
longbench,multifieldqa_en,8192,12,KiaOmni_Gaussian,256,3672.4,4226.7,16.09,7834.4,6037.2
longbench,multifieldqa_en,8192,12,KiaOmni_Gaussian,512,3672.4,4625.0,16.0,7834.4,6078.7
longbench,multifieldqa_en,8192,13,FullContext,98,4302.1,6985.3,12.17,7720.4,7056.5
longbench,multifieldqa_en,8192,13,FullContext,128,4302.1,6985.3,12.17,7720.4,7056.5
longbench,multifieldqa_en,8192,13,FullContext,256,4302.1,6985.3,12.17,7720.4,7056.5
longbench,multifieldqa_en,8192,13,FullContext,512,4302.1,6985.3,12.17,7720.4,7056.5
longbench,multifieldqa_en,8192,13,BlockSal,98,4302.1,388.9,10.29,7720.4,6011.2
longbench,multifieldqa_en,8192,13,BlockSal,128,4302.1,391.8,10.21,7720.4,6016.4
longbench,multifieldqa_en,8192,13,BlockSal,256,4302.1,1417.8,14.81,7720.4,6037.2
longbench,multifieldqa_en,8192,13,BlockSal,512,4302.1,1488.7,14.11,7720.4,6078.7
longbench,multifieldqa_en,8192,13,SnapKV,98,4302.1,1904.3,15.23,7720.4,6003.5
longbench,multifieldqa_en,8192,13,SnapKV,128,4302.1,3355.3,16.09,7720.4,6004.7
longbench,multifieldqa_en,8192,13,SnapKV,256,4302.1,398.9,10.03,7720.4,6021.4
longbench,multifieldqa_en,8192,13,SnapKV,512,4302.1,1074.5,13.96,7720.4,6042.3
longbench,multifieldqa_en,8192,13,AdaSnapKV,98,4302.1,1240.3,14.51,7720.4,6018.2
longbench,multifieldqa_en,8192,13,AdaSnapKV,128,4302.1,1052.1,14.26,7720.4,6025.1
longbench,multifieldqa_en,8192,13,AdaSnapKV,256,4302.1,1486.2,14.13,7720.4,6054.8
longbench,multifieldqa_en,8192,13,AdaSnapKV,512,4302.1,1612.5,13.64,7720.4,6114.3
longbench,multifieldqa_en,8192,13,H2O,98,4302.1,1274.7,14.9,7720.4,6011.5
longbench,multifieldqa_en,8192,13,H2O,128,4302.1,1345.3,14.87,7720.4,6016.4
longbench,multifieldqa_en,8192,13,H2O,256,4302.1,1469.7,14.97,7720.4,6037.2
longbench,multifieldqa_en,8192,13,H2O,512,4302.1,1478.2,14.21,7720.4,6078.7
longbench,multifieldqa_en,8192,13,KiaOmni_σ8,98,4302.1,408.2,9.8,7720.4,6011.5
longbench,multifieldqa_en,8192,13,KiaOmni_σ8,128,4302.1,396.3,10.09,7720.4,6016.4
longbench,multifieldqa_en,8192,13,KiaOmni_σ8,256,4302.1,1432.3,14.66,7720.4,6037.2
longbench,multifieldqa_en,8192,13,KiaOmni_σ8,512,4302.1,1491.5,14.08,7720.4,6078.7
longbench,multifieldqa_en,8192,13,KiaOmni_Gaussian,98,4302.1,395.8,10.11,7720.4,6011.5
longbench,multifieldqa_en,8192,13,KiaOmni_Gaussian,128,4302.1,396.9,10.08,7720.4,6016.4
longbench,multifieldqa_en,8192,13,KiaOmni_Gaussian,256,4302.1,1406.3,14.93,7720.4,6037.2
longbench,multifieldqa_en,8192,13,KiaOmni_Gaussian,512,4302.1,1481.9,14.17,7720.4,6078.7
longbench,multifieldqa_en,8192,14,FullContext,98,2929.5,7303.2,13.14,7353.1,6820.2
longbench,multifieldqa_en,8192,14,FullContext,128,2929.5,7303.2,13.14,7353.1,6820.2
longbench,multifieldqa_en,8192,14,FullContext,256,2929.5,7303.2,13.14,7353.1,6820.2
longbench,multifieldqa_en,8192,14,FullContext,512,2929.5,7303.2,13.14,7353.1,6820.2
longbench,multifieldqa_en,8192,14,BlockSal,98,2929.5,3156.2,16.16,7353.1,6011.2
longbench,multifieldqa_en,8192,14,BlockSal,128,2929.5,3365.3,16.05,7353.1,6016.4
longbench,multifieldqa_en,8192,14,BlockSal,256,2929.5,4166.4,15.84,7353.1,6037.1
longbench,multifieldqa_en,8192,14,BlockSal,512,2929.5,5885.3,16.14,7353.1,6078.2
longbench,multifieldqa_en,8192,14,SnapKV,98,2929.5,3043.5,16.1,7353.1,6003.5
longbench,multifieldqa_en,8192,14,SnapKV,128,2929.5,2807.6,16.03,7353.1,6004.7
longbench,multifieldqa_en,8192,14,SnapKV,256,2929.5,2411.3,15.76,7353.1,6020.4
longbench,multifieldqa_en,8192,14,SnapKV,512,2929.5,4130.4,15.98,7353.1,6042.0
longbench,multifieldqa_en,8192,14,AdaSnapKV,98,2929.5,2354.2,15.72,7353.1,6017.8
longbench,multifieldqa_en,8192,14,AdaSnapKV,128,2929.5,2911.0,15.8,7353.1,6024.6
longbench,multifieldqa_en,8192,14,AdaSnapKV,256,2929.5,3832.8,15.92,7353.1,6053.9
longbench,multifieldqa_en,8192,14,AdaSnapKV,512,2929.5,5179.2,15.83,7353.1,6112.3
longbench,multifieldqa_en,8192,14,H2O,98,2929.5,3148.2,15.88,7353.1,6011.5
longbench,multifieldqa_en,8192,14,H2O,128,2929.5,3588.8,16.16,7353.1,6016.4
longbench,multifieldqa_en,8192,14,H2O,256,2929.5,3748.2,16.01,7353.1,6037.1
longbench,multifieldqa_en,8192,14,H2O,512,2929.5,3692.1,15.71,7353.1,6078.7
longbench,multifieldqa_en,8192,14,KiaOmni_σ8,98,2929.5,4592.1,16.33,7353.1,6011.5
longbench,multifieldqa_en,8192,14,KiaOmni_σ8,128,2929.5,3719.1,15.86,7353.1,6016.4
longbench,multifieldqa_en,8192,14,KiaOmni_σ8,256,2929.5,3415.3,16.1,7353.1,6037.1
longbench,multifieldqa_en,8192,14,KiaOmni_σ8,512,2929.5,5231.8,16.06,7353.1,6078.7
longbench,multifieldqa_en,8192,14,KiaOmni_Gaussian,98,2929.5,4251.2,16.0,7353.1,6011.5
